book_id,book_title,isbn_code,language,author,publisher,cover_type,usage,price,published_year,description,book_type,content_type,genre,rating,cover_image,themes,stock,created_at
dd297562-f674-4147-9a59-5b207d0c322f,Salah Piknik,NULL,Indonesia,Joko Pinurbo,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Poetry & Literary Criticism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dd39211f-4db9-470f-b2c6-79419ecf6e87,Cerita Hantu Klasik,NULL,Indonesia,Vic Parker,BIP,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,{Horror},0,2025-05-27 10:06:40.275537+00
dd47154e-08e4-49a2-8820-fcd8eb68675c,Gone Girl,NULL,Inggris,Gillian Flynn,Weidenfeld & Nicolson,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dd4b0580-a7f5-45b2-b993-c338b8af4b50,"The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution",NULL,Inggris,Walter Isaacson,Simon & Schuster,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dd6121a9-22bc-4394-8321-083675d3d5b8,Perang Eropa Jilid 3,NULL,Indonesia,P. K. Ojong,Kompas,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,"{""European History""}",0,2025-05-27 10:06:40.275537+00
dda11bb5-42dc-4811-a2d1-3e68df37e9bf,Raden Mandasia Si Pencuri Daging Sapi,NULL,Indonesia,Yusi Avianto Pareanom,Banana,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dda28c5a-dcc1-4783-b557-df5e8191810b,10% Happier,NULL,Inggris,Dan Harris,DEY ST.,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,{Memoir},0,2025-05-27 10:06:40.275537+00
ddfcd288-dea4-4696-bc77-905b12e07352,"Islam In Indonesia: The Contest for Society, Ideas and Values",NULL,Inggris,Carool Kersten,Hurst & Company,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
de153a0b-df64-46a8-b1f5-2b1b95c5942d,Pendekar Tanpa Bayangan Vol.7,NULL,Indonesia,Asmaraman S.Kho Ping Hoo,Gema,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Classics},0,2025-05-27 10:06:40.275537+00
de1c6fdf-1a85-4dce-8ee9-16aad9b290bc,A Guide Book to Trust Yourself,NULL,Indonesia,Ares Ulia,Brilliant Books,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
de5c074b-9532-407b-a570-37e69eaf2fd2,India: A Wounded Civilization,NULL,Inggris,V.S. Naipaul,Penguin Books,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
de87666c-9822-460c-8459-af8e90a99ea3,Siapa yang Datang ke Pemakamanku Saat Aku Mati Nanti? Copy 2,NULL,Indonesia,Kim Sang-hyun,Penerbit Haru,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Japanese Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
debd4dcc-af67-4bd0-a1b7-5caca235475d,Winarta,NULL,Indonesia,Basuki Gunawan,Marjin Kiri,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dec1fbb2-05a6-4ba8-b058-4e6b54eb0e09,Merahnya Merah,NULL,Indonesia,Iwan Simatupang,Indonesia Tera,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Realisme Sosial""}",0,2025-05-27 10:06:40.275537+00
dee8f9f4-9d3c-452f-b71b-c7073111c115,How to Read the Qur'an,NULL,Inggris,Carl W. Ernst,Edinburgh University Press,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df0622e2-2816-4979-ae70-e2cbab299305,White Nights,NULL,Inggris,Fyodor Dostoyevsky,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,World Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df0aa669-948f-45de-a5d3-1b88491346ca,Di Bawah Lindungan Ka'bah,NULL,Indonesia,Hamka,Bulan Bintang,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df0d44d7-3bbe-48e0-97f8-727fdd785115,To Room Nineteen,NULL,Inggris,Doris Lessing,Harper Collins,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
df0f7145-0a9e-4008-8750-37e608ff4fdc,Serious Money: Walking Plutocratic London,NULL,Inggris,Caroline Knowles,Penguin Books,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df43b59d-5fba-4904-be6a-a725d90b2397,Kotagede,NULL,Inggris,Revianto Budi Santosa,Gramedia,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Travel,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df712174-4454-412c-a84e-bec2735bb084,Filosofi Kopi,NULL,Indonesia,Dee Lestari,Truedee books & Gagasmedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df763cec-2b6b-4eee-a7f2-93257e831bb9,Labor of Love: The Invention of Dating,NULL,Inggris,Moira Weigel,FSG,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df8e8065-8209-4fb6-8b04-e315807c7ada,A Guide Book To Find Yourself,NULL,Indonesia,Luc Diana,Penerbit Briliant,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Fantasy & Sci-Fi,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df927196-4f6a-415b-a877-d28a887d9132,A Map of Days,NULL,Inggris,Ransom Riggs,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Fantasy & Sci-Fi,0,NULL,{Paranormal},0,2025-05-27 10:06:40.275537+00
df98ed5a-d157-49b2-aa68-c541c573fc94,Soft and Weak like Water,NULL,Inggris,Park Yang-Woo,Gwangju Biennale Foundation,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Arts & Architecture,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
df9e2bcf-ad3c-4c66-8b51-713e0be578f5,"Duh, Katanya Aku Harus Bekerja Keras",NULL,Indonesia,Ha Wan,Haru,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Self Improvement""}",0,2025-05-27 10:06:40.275537+00
dfa21d48-6480-406f-be45-95e1f844f571,Swing Time,NULL,Inggris,Zadie Smith,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,"Colonialism, Race, Class (Fict.)",0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
dfa26aa5-cae5-444d-ac55-d24559fb23dc,Peradaban Tionghoa Selayang Pandang,NULL,Indonesia,Nio joe Lan,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e042bc36-abe5-43dd-94f5-9a3698adde79,Tafseer of the Verse of Salat & Salam,NULL,Inggris,Abdul Raheem Limbada,The FPCM,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,{Islam},0,2025-05-27 10:06:40.275537+00
e0912794-dc65-4875-b764-20990db1bef9,Mankind: The Story of All of Us,NULL,Inggris,Pamela D. Toler,Running press,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,History,0,NULL,{Sociology},0,2025-05-27 10:06:40.275537+00
e0933583-70b4-489d-87fa-5e10d41be8e0,Epigrams of Oscar Wilde,NULL,Inggris,Oscar Wilde,Wordsworth Reference Series,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Poetry & Literary Criticism,0,NULL,{Classics},0,2025-05-27 10:06:40.275537+00
e0b47863-36a0-4ba2-bb86-81390514edad,The Anticapitalist Book of Fashion,NULL,Inggris,Tansy E. Hoskins,Pluto Press,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Critiques on Capitalism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e0fa4e9f-270d-48d2-9380-c69cb08d29f1,An Intimate History of Humanity,NULL,Inggris,Theodore Zeldin,Vintage,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,{Philosophy},0,2025-05-27 10:06:40.275537+00
e0ffeab1-9338-4490-8f90-9a24ea16fd83,100 Ideas That Changed Art,NULL,Inggris,Michael Bird,Laurence King Publishing,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Arts & Architecture,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e127bf63-51ff-4fc4-bd51-a8f1d37ec5e6,Nusantara,NULL,Indonesia,Bernard H. M. Vlekke,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,{Imperialism},0,2025-05-27 10:06:40.275537+00
e12faa96-b855-4502-a936-d519bb3afb0f,Kuntowijoyo: Karya dan Dunianya,NULL,Indonesia,Wan Anwar,Grasindo,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e1416cc3-b75d-4293-902c-2fc1c1466b00,"The Boy, The Mole, The Fox and The Horse",NULL,Inggris,Charlie Mackesy,Harper One,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e1553322-3d5d-4b1f-8421-afdbb7ab451d,Lupus - Bangun Dong Lupus!,NULL,Indonesia,Hilman,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Young Adult""}",0,2025-05-27 10:06:40.275537+00
e19857ad-6935-4084-9256-a988d3de6988,The Orange and Other Poems,NULL,Inggris,Wendy Cope,Faber,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Literary Criticalism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e1a749c9-fe1b-4224-adce-3e3d6a891054,Passion Without Creation is Nothing: Career Starter Pack for Students,NULL,Inggris,Rene Suhardono,Kompas,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Personal Development""}",0,2025-05-27 10:06:40.275537+00
e1b76df2-7de9-41a1-a7a1-ba9175d2c7b6,Milkman,NULL,Inggris,Anna Burns,Faber & Faber,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Historical Fiction,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e1b94a8d-4509-47c8-b013-794795a8fd32,Writers & Lovers,NULL,Inggris,Lily King,Grove Press,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e1c78f65-57be-4ddf-9226-1dd00fbaed4f,TEMPO Akal Bulus Makelar Kasus,NULL,Indonesia,Anonim,TEMPO,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Magazine & Zine,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e20d787d-f0d4-4064-a770-c6c8814c5781,Home Sweet Loan,NULL,Indonesia,Almira Bastari,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e23ee411-e71a-4cab-84af-71e496310412,Company of One - Why Staying Small is the Next Big Thing for Business,NULL,Inggris,Paul Jarvis,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e242b822-b38f-42d6-ba14-2d8818ec3890,Orang Makan Orang - Kibul-Kibul Budaya Politik,NULL,Indonesia,Seno Gumira Ajidarma,Mizan,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,"{""Pujangga Baru""}",0,2025-05-27 10:06:40.275537+00
e2589cea-95cd-43b9-beb0-4054bbffce21,The Memory Police,NULL,Indonesia,Yoko Ogawa,PT Gramedia Pustaka Utama,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Japanese Literature,0,NULL,{Romance},0,2025-05-27 10:06:40.275537+00
e25d863c-87e4-4207-b27e-bba600908ac8,Dunia Sophie Novel Grafis Filsafat: Dari Socrates hingga Galileo,NULL,Indonesia,Jostein Gaarder,Mizan,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Arts & Architecture,0,NULL,{Arts},0,2025-05-27 10:06:40.275537+00
e280ad02-f215-4874-a0fb-0e7f1cc106c3,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",NULL,Inggris,"Daron Acemoğlu, James A. Robinson",Currency,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,{Economics},0,2025-05-27 10:06:40.275537+00
e2aebe83-4de4-4cef-a30d-0d2a2447f069,Dream of Ding Village,NULL,Inggris,Yan Lianke,Grove Press,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
e2b8f78b-34d2-43aa-87e6-a12aa5dce936,Lord of the Flies,NULL,Inggris,William Golding,Faber and Faber Limited,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Classics,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e2c00d12-fbca-44b3-ac48-0440aa893094,Manjali (copy 2),NULL,Indonesia,Ayu Utami,KPG (Kepustakaan Populer Gramedia),Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Drama},0,2025-05-27 10:06:40.275537+00
e2e8dc97-458d-45f1-9609-22e111d1412c,Indonesian Political Thinking 1945-1965,NULL,Inggris,Herbert Feith & Lance Castles,Equinox,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e30a3bd9-5f53-48c4-8735-27963cc87150,Sisi Liar,NULL,Indonesia,Tsugaeda,Onepeach Media,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e31b38a9-801d-4a44-bbce-2aabdd9d6d24,Anjing-Anjing yang Setia - Lima Cerita Anjing dari Lima Penulis Dunia,NULL,Indonesia,"Stephen Crane, et. al",Pojok Cerpen,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Pets!,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e33d60f3-3fcb-4610-8c85-c723c414fa2a,Terbentuknya Sebuah Elite Birokrasi,NULL,Indonesia,Heather Sutherland,Sinar Harapan,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e358b00f-76c4-45b6-892a-ff043e97c552,My Brilliant Friend,NULL,Inggris,Elena Ferante,Europa Editions,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,On Womanhood,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
e37a6f08-d582-4423-af78-225743871631,Mimi Lemon -- cerita-cerita Cyntha Hariadi,NULL,Indonesia,Cyntha Hariadi,Pos Press,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e3835abb-98a1-4416-9df6-417bcea4599f,Harry Potter and The Philosopher's Stone,NULL,Inggris,J.K. Rowling,Bloomsbury,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e39795bb-b27c-44f5-b5eb-75948763a1b1,The Things You Can See Only when You Slow Down,NULL,Inggris,Haemin Sunim,Penguin,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,{Fantasy},0,2025-05-27 10:06:40.275537+00
e3a6a4a4-443b-476e-9ad9-78c453fff916,The Privileged Ones,NULL,Indonesia,Mutiarini,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Feminism},0,2025-05-27 10:06:40.275537+00
e3d8e644-506d-4aea-84dd-9db0471f85cd,"Amangkurat, Amangkurat",NULL,Indonesia,Goenawan Mohamad,PT Gramedia Pustaka Utama,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e40c073d-0167-46d3-a181-9bfacc3af062,The Price of Time,NULL,Inggris,Edward Chancellor,Atlantic Monthly Press,Hardcover,On-Site Only,0,NULL,NULL,NULL,Nonfiction,History,0,NULL,"{""Economic & Finance""}",0,2025-05-27 10:06:40.275537+00
e4104890-fe52-4997-a9e0-b0b2c06ac8e4,A Series of Unfortunate Event 2: The Reptile Room,NULL,Inggris,Lemony Snicket,Egmont,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,{Mystery},0,2025-05-27 10:06:40.275537+00
e4187865-9dda-4bc7-bd30-66787b77d037,Si Parasit Lajang (copy 2),NULL,Indonesia,Ayu Utami,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Environment},0,2025-05-27 10:06:40.275537+00
e4b2f704-a789-4c20-8835-bf8154c4ff62,Romance of the Three Kingdom,NULL,Inggris,Lo Kuan-chung,Tuttle,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e4d1d09b-9120-4472-a1f3-fda80d5bb572,Enggan Jadi Keluarga Fasis,NULL,Indonesia,Frans Pascaries,EA Books,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e4e33d92-c616-432b-bf12-0126b006497a,Ular dan Kabut,NULL,Indonesia,Ajip Rosidi,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Young Adult""}",0,2025-05-27 10:06:40.275537+00
e503f9ce-7ff2-4602-9346-8201b75dd557,Blah Blah Blah: Apa yang Harus Dilakukan Ketika Kata Kehilangan Makna,NULL,Indonesia,Dan Roam,Elex Media,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,{Business},0,2025-05-27 10:06:40.275537+00
e5908212-a649-4860-a9e8-5618ebabd3f8,Horrible Histories: Groovy Greeks,NULL,Inggris,Terry Deary,Scholastic,Hardcover,On-Site Only,0,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
e59ab970-c1f5-4898-af83-92edeb151e3d,Deng Xiaoping and the Transformation of China,NULL,Inggris,Ezra F. Vogel,Belknap Press,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Politics},0,2025-05-27 10:06:40.275537+00
e60edf51-6d30-42cb-95b7-582efeef0fb9,Upacara Bulan,NULL,Indonesia,Korrie Layun Rampan,Bukupop,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Poetry & Literary Criticism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e61c868d-0687-4d58-b801-b5020c0df7fe,The Best of Sherlock Holmes,NULL,Inggris,Sir Arthur Conan Doyle,Wordsworth Classics,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,"{""Japanese Literature""}",0,2025-05-27 10:06:40.275537+00
e642c9cf-9bb3-48ae-9c60-f4ab9e5f8a5a,Governing the Commons,NULL,Inggris,Elinor Ostrom,Cambridge University Press,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,"{""Short Stories""}",0,2025-05-27 10:06:40.275537+00
e64bb478-d327-4158-a01d-0e40b92a1238,Salah Asuhan,NULL,Indonesia,Abdoel Moeis,Balai Pustaka,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Pujangga Baru""}",0,2025-05-27 10:06:40.275537+00
e6521617-62c3-47c1-b57e-608bde0d8cde,The Bartimaseus Trilogy: The Amulet of Samarkand,NULL,Indonesia,Jonathan Stroud,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Fantasy & Sci-Fi,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e65f2add-7058-49e4-a455-65cef7b2b534,Beyond the Sea,NULL,Inggris,Paul Lynch,Oneworld,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,{Feminism},0,2025-05-27 10:06:40.275537+00
e677757f-3c6d-4da4-9185-15c5ab50b22b,TEMPO Awas Jokowi Kembali,NULL,Indonesia,Anonim,TEMPO,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Magazine & Zine,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e6bb5dbb-2f7c-4281-adba-bde81fc5ca61,Ayat-ayat Cinta,NULL,Indonesia,Habiburrahman El-Shirazy,Republika - Basmala,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e6dd8fc8-a293-42ec-ac7d-295a03c992cf,Walden Two,NULL,Inggris,B.F. Skinner,Hackett,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Classics,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e725bf35-0892-494f-9319-de8475bc5cc5,The Unlocked Secret: Freemasonry Examined,NULL,Inggris,James Dewar,Corgi,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,{Freemasonry},0,2025-05-27 10:06:40.275537+00
e749ced6-4a4a-42df-b3d2-6ad42a5fc67f,Knowing What We Know - The Transmission of Knowledge from Ancient Wisdom to Modern Magic,NULL,Inggris,Simon Winchester,Harper Collins,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e760b94d-32b5-4771-904a-b6dc96b374fc,The Richeset Man In Babylon,NULL,Indonesia,George S. Clason,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e78f1abf-8e99-40eb-bfeb-635eb712f8a8,Metamorfosis,NULL,Indonesia,Franz Kafka,Narasi,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Western Classics,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e7d89aa8-846f-4da7-b55a-137ee69a6811,Kawan Tidur,NULL,Indonesia,Hanna Fransisca,komodo books,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e7f205f3-82bd-4ce2-af55-31006d8e2ed2,My Life,NULL,Inggris,Bill Clinton,Vintage,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Politics},0,2025-05-27 10:06:40.275537+00
e7fde3f6-3d5a-4fbc-83b6-e290768cbe1c,Confessions,NULL,Indonesia,Minato Kanae,Penerbit Haru,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e80532d6-462b-48c1-aa01-88d1e147f528,Ngapain Jadi Orang Baik,NULL,Indonesia,Michael Schur,Penerbit Spring,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e83eddf5-e9b6-4800-8a55-a604f05c022c,Arsitektur Hujan,NULL,Indonesia,Afrizal Malna,MataAngin,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Poetry & Literary Criticism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e85b7a03-7fa9-4b5e-bfc6-892d9fe8fe43,Loneliness is My Best Friend,NULL,Indonesia,Alvi Syahrin,Alvi Ardhi Publishing,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e8842922-b065-4a2b-92e8-e681dc3eebb0,Lucifer! Lucifer!,NULL,Indonesia,Venerdi Handoyo,Pos Press,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e91441c2-d77f-4a1f-8534-e622fbd8726b,Silent Spring,NULL,Inggris,Rachel Carson,Penguin Classic,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Science,0,NULL,{Environment},0,2025-05-27 10:06:40.275537+00
e925bdd6-2e5b-4c6e-8835-107bcfad041b,Digital Minimalism,NULL,Inggris,Cal Newport,Penguin Bussiness,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,{Fantasy},0,2025-05-27 10:06:40.275537+00
e9360ad8-4fee-4f73-9f49-32e2d12f57b1,Sophie's World,NULL,Inggris,Jostein Gaarder,Phoenix,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Self Discovery,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e964958c-7496-45eb-91db-60e94d8266b9,Linking People: Pertalian dan Interaksi Orang Australia dan Orang Indonesia,NULL,Indonesia,"Antje Missbach, Jemma Purdey",KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e98be913-d4f3-42d5-9a89-786fac114d7a,Beautiful World Where Are You,NULL,Inggris,Sally Rooney,Faber & Faber Limited,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
e99b567f-92ef-42a7-a02b-481dab3fb0e8,James and the Giant Peach,NULL,Inggris,Roald Dahl,Puffin,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
