id;book_title;isbn_code;language;author;publisher;cover_type;usage;price;published_year;description;book_type;content_type;genre;rating;cover_image;themes;stock;created_at
d5ef46e2-b767-4f1e-883b-b272a5beac93;Catatan Kaki Dari Gaza;;Indonesia;Joe Sacco;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
d61fe184-4953-49ca-ae54-6da2139923c2;Josh Hartnett Definitely wants to do this... True Stories From a Life In The Screen Trade;;Inggris;Bruce Beresford;Harper Collins;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
d64828bc-4d68-4a09-a515-2d914a0a978d;Pesona Sejarah Bandung - Perkebunan di Priangan;;Indonesia;M. Ryzki Wiryawan;Layung;Paperback;On-site and For Rent;10000.00;;;;Fiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
d65e5810-1a23-493e-9570-a8c589020991;A Series of Unfortunate Event 10: The Slippery Slope;;Inggris;Lemony Snicket;Egmont;Paperback;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;"[""Mystery""]";0;2025-05-27 10:06:40.275537+00
d69b7300-7ae2-43c0-b047-fadf670c5733;Spiritual Creativepereneur;;Indonesia;M. Arief Budiman;Metagraf;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Religion""]";0;2025-05-27 10:06:40.275537+00
d6b8a53e-e9eb-4dc6-aeca-eb40a6fa7954;The Lean Startup;;Indonesia;Eric Ries;Bentang;;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Leadership""]";0;2025-05-27 10:06:40.275537+00
d70bd471-f81e-414a-863e-cb373504e892;Palestina: Sebuah Novel Grafis;;Indonesia;Joe Sacco;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Graphic Novel""]";0;2025-05-27 10:06:40.275537+00
d70f6e63-1f47-4bdb-8277-1934da8b71be;The Sweetness of the Bottom of the Pie;;Inggris;Alan Bradley;Bantam Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Crime & Mystery;0.00;;"[""Thriller""]";0;2025-05-27 10:06:40.275537+00
d74ab5bf-f81f-48b6-9312-7cd0fa6625fd;TEMPO Bowo, Joko, Hatta & Kalla;;Indonesia;TEMPO;TEMPO;Paperback;On-Site Only;0.00;;;;Nonfiction;Magazine & Zine;0.00;;;0;2025-05-27 10:06:40.275537+00
d755d6da-5852-4d84-9a06-169b32938792;Dona Dona;;Indonesia;Toshikazu Kawaguchi;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Japanese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
d7876691-5bab-4372-b63f-12c45670618c;My Stroke of Insight: A Brain Scientist's Personal Journey;;Inggris;Jill Bolte Taylor;Yellow Kite;Paperback;On-site and For Rent;20000.00;;;;Fiction;Science;0.00;;;0;2025-05-27 10:06:40.275537+00
d79999e8-7017-402d-82a2-f834ff2aa824;40 on Justice;;Inggris;Omar Suleiman;Kube;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
d7f87fa0-130d-454b-bb27-f92a356eecf7;Batavia;;Indonesia;Frieda Amran;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""South-East Asian History""]";0;2025-05-27 10:06:40.275537+00
d8131490-0240-472b-b163-c8ae77229434;Upaya-Upaya yang Lantang;;Indonesia;Kata Puan & Adriel Arizon;Self Published;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
d84ee4a8-f535-4a5b-8cd2-e35bca28734a;You are a Badass at Making Money;;Inggris;Jen Sincero;John Murray;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Business;0.00;;"[""Finance""]";0;2025-05-27 10:06:40.275537+00
d859ac6b-e10f-4e06-b647-4bc63fae03f0;The Famous Five: George's Hair is Too Long;;Inggris;Enid Blyton;Hoddler;;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;"[""Adventure""]";0;2025-05-27 10:06:40.275537+00
d88c1824-72c7-48c0-8938-92dbc9fb8ee2;Economics: The User's Guide;;Inggris;Ha-Joon Chang;A Pelican book;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;"[""General theory""]";0;2025-05-27 10:06:40.275537+00
d8eb49e1-e959-4409-bfd9-29a05a3a6640;Man Tiger;;Inggris;Eka Kurniawan;Verso Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
d8f1c4ec-1e88-4201-9165-e229fbebe677;But the Girl;;Inggris;Jessica Zhan Mei Yu;Vintage;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
d909a948-55c3-4120-a455-6e435fdd2e5a;Anak Tiga Zaman: Rekam Jejak;;Indonesia;Daoed Joesoef;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Indonesian History""]";0;2025-05-27 10:06:40.275537+00
d90de4bf-ecc6-4b4c-851a-93c94b22247d;Building A New Society;;Inggris;Zahid Parvez;Revival;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
d90f3bad-12bc-4552-8302-f1f7d9d10d1d;The State and The City;;Inggris;Ted Robert Gurr;Palgrave HE UK;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
d91d96cb-9d6f-4833-ad17-f0362a9c9b53;Aku Ini Binatang Jalang;;Indonesia;Chairil Anwar;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
d9609158-ce2d-4aff-b857-eab4b4fce2bb;The World Is Flat: A Brief History of the Twenty-first Century;;Inggris;Thomas L. Friedman;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Business""]";0;2025-05-27 10:06:40.275537+00
d97eafa2-29bf-46c6-bfb2-cfd7b17fee37;Menjadi Dewasa;;Indonesia;Prasanti Widyasih Sarli;Infermia Publishing;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
d97f12b9-23ab-4bc1-afc5-be4c8508cc33;Ketika Cinta Bertasbih: Episode 1;;Indonesia;Habiburrahman El-Shirazy;Republika Penerbit;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
d9807e1e-f7c7-4255-99c6-fcfbfaeb47ac;Three Apples Fell From The Sky;;Inggris;Narine Abgaryan;Oneworld;Paperback;On-site and For Rent;20000.00;;;;Fiction;Historical Fiction;0.00;;;0;2025-05-27 10:06:40.275537+00
d98a068e-c6a9-4967-b675-9df8ffa93bca;Sejarah Filsafat Cina;;Indonesia;Fung Yu-Lan;Pustaka Pelajar;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Philosophy;0.00;;;0;2025-05-27 10:06:40.275537+00
d98c909d-9f8e-4d44-a2ef-410975c73ae6;News of A Kidnapping;;Inggris;Gabriel Garcia Marquez;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;Crime & Mystery;0.00;;"[""History""]";0;2025-05-27 10:06:40.275537+00
d9c7368f-5b89-4a21-8b2e-e67e7e34b4c3;TED Talks: The Official TED Guide to Public Speaking;;Inggris;Chris Anderson;Nicholas Brealey;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
da04008b-5e4c-4914-930b-7d388ba4a532;Figures in the Sand;;Inggris;Janice Elliot;Sceptre;Paperback;On-site and For Rent;20000.00;;;;Fiction;Historical Fiction;0.00;;;0;2025-05-27 10:06:40.275537+00
da62bd03-643a-4c36-8f36-4a328e65f78b;How China Escaped the Poverty Trap;;Inggris;Yuen Yuen Ang;Cornell University Press;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
da759270-e337-4a36-be7d-c58fe7992f07;Perjalanan Menuju Pulang: Kisah Perempuan di Antara Ruang & Waktu;;Indonesia;Lala Bohang & Lara Nuberg;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Personal Letters""]";0;2025-05-27 10:06:40.275537+00
da8dac02-c486-4924-a2bc-cba6d7c649af;Man's Search For Meaning;;Indonesia;Viktor E. Frankl;Bentang Pustaka;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
da8e45d0-15b3-434e-b2a9-ce151fab96a7;Reopening Muslim Minds;;Indonesia;Mustafa Akyol;Noura Books;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
daa26231-8718-41db-9626-ac5325fcf54c;Pendekar Tanpa Bayangan Vol.6;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
daab031e-1598-48e2-b24a-1be945733a6c;How to Run a Government;;Inggris;Michael Barber;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
dabc076f-050f-4fbf-b9b1-17222fde7fa0;Jazz, Parfum, dan Insiden;;Indonesia;Seno Gumira Ajidarma;Bentang Pustaka;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dadcc12a-dfc7-482e-ac11-4f93262ffe5b;The Dinner Party;;Inggris;Joshua Ferris;Back Bay Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;"[""Short stories""]";0;2025-05-27 10:06:40.275537+00
db456ddf-6023-47e0-b57d-7f91c1cae06b;Tangerine Green;;Indonesia;Cho Nam Joo;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Korean Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
db7533f4-62a3-4b33-ace9-626d50454faa;Convenience Store Woman (Terj.);;Indonesia;Sayaka Murata;PT Gramedia Pustaka Utama;Paperback;On-site and For Rent;10000.00;;;;Fiction;Historical Fiction;0.00;;"[""Victorian England""]";0;2025-05-27 10:06:40.275537+00
db9ce7b7-3330-4e82-8bf1-4a709d9a5cbd;Beautiful World Where Are You;;Inggris;Sally Rooney;Shira Media;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
dbdd007c-34aa-4434-9591-e014ec56ce0c;Pendekar Tanpa Bayangan Vol.4;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
dbeefb1a-5d0d-42c9-81e4-0cd2f926e6a7;10 Strategi Marketing Online;;Indonesia;Merry Magdalena;Grasindo;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Marketing""]";0;2025-05-27 10:06:40.275537+00
dbf91bf0-9e09-45d5-aa31-82b989510f0a;Anak Semua Bangsa (new cover);;Indonesia;Pramoedya Ananta Toer;Lentera Dipantara;Paperback;On-site and For Rent;10000.00;;;;Fiction;;0.00;;;0;2025-05-27 10:06:40.275537+00
dc412bfc-0df2-4b57-8a64-24f4480f4a27;Milk and honey;;Indonesia;Rupi Kaur;POP;Hardcover;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
dc7d0544-5720-42c7-aa74-e2196f5ab4f7;Drawn to Drawing;;Inggris;John Vernon Lord;Nobrow;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Arts & Architecture;0.00;;;0;2025-05-27 10:06:40.275537+00
dc838586-0d4d-464b-9038-e1dad5835803;The Value of Everything - Making & Taking in The Global Economy;;Inggris;Mariana Mazzucato;PublicAffairs;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;"[""Global Economy""]";0;2025-05-27 10:06:40.275537+00
dc8987c7-5d75-4608-871c-e0bad5a366bb;Aroma Karsa;;Indonesia;Dee Lestari;Bentang;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dcaa7c9d-cedd-4b85-83db-5b0a43c57559;Orang Orang Oetimu;;Indonesia;Felix K. Nesi;Marjin Kiri;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dcdc1b86-e7e2-4474-a56a-0873e0a36470;Kajian Gender dalam Konteks Pascakolonialisme;;Indonesia;Katrin Bandel;Sanata Dharma;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;;0;2025-05-27 10:06:40.275537+00
dd071144-be4c-44fa-8389-72f81bf94b65;Surga di Andalusia;;Indonesia;Maria Rosa Menocal;Noura Books;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Medieval";;
dd12f051-9a20-4f32-9ddc-2b25a0bd5035;Antologi Cerpen Indonesia Jilid 1: Masa Pra-Kemerdekaan-1965;;Indonesia;John H. McGlynn, Zen Hae, Andy Fuller;Yayasan Lontar Nusantara;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dd1558f8-e69c-4172-a34f-3c45d0accb13;Seperti Aku Mengenalmu;;Indonesia;Egy Resa;Rumus Press;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
dd1b2a1b-c0f4-4f6d-ba78-42a39e5dc36e;Emotional Blackmail;;Indonesia;Zhou Mu-zi;Penerbit Haru;Paperback;On-site and For Rent;10000.00;;;;Fiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
dd1e3947-d02e-4c33-888d-a100123757d7;Teka-Teki Rumah Aneh;;Indonesia;Uketsu;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
dd2904b9-407a-49ab-8c83-4c62d292f639;Islam and the Problems of the Youth;;Inggris;Imam Muhammad Said Ramadan al-Buti;Nawa Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
dd297562-f674-4147-9a59-5b207d0c322f;Salah Piknik;;Indonesia;Joko Pinurbo;GPU;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
dd39211f-4db9-470f-b2c6-79419ecf6e87;Cerita Hantu Klasik;;Indonesia;Vic Parker;BIP;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;"[""Horror""]";0;2025-05-27 10:06:40.275537+00
dd47154e-08e4-49a2-8820-fcd8eb68675c;Gone Girl;;Inggris;Gillian Flynn;Weidenfeld & Nicolson;Paperback;On-site and For Rent;20000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
dd4b0580-a7f5-45b2-b993-c338b8af4b50;The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution;;Inggris;Walter Isaacson;Simon & Schuster;Hardcover;On-site and For Rent;20000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
dd6121a9-22bc-4394-8321-083675d3d5b8;Perang Eropa Jilid 3;;Indonesia;P. K. Ojong;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""European History""]";0;2025-05-27 10:06:40.275537+00
dda11bb5-42dc-4811-a2d1-3e68df37e9bf;Raden Mandasia Si Pencuri Daging Sapi;;Indonesia;Yusi Avianto Pareanom;Banana;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dda28c5a-dcc1-4783-b557-df5e8191810b;10% Happier;;Inggris;Dan Harris;DEY ST.;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Memoir""]";0;2025-05-27 10:06:40.275537+00
ddfcd288-dea4-4696-bc77-905b12e07352;Islam In Indonesia: The Contest for Society, Ideas and Values;;Inggris;Carool Kersten;Hurst & Company;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
de153a0b-df64-46a8-b1f5-2b1b95c5942d;Pendekar Tanpa Bayangan Vol.7;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
de1c6fdf-1a85-4dce-8ee9-16aad9b290bc;A Guide Book to Trust Yourself;;Indonesia;Ares Ulia;Brilliant Books;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
de5c074b-9532-407b-a570-37e69eaf2fd2;India: A Wounded Civilization;;Inggris;V.S. Naipaul;Penguin Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;;0;2025-05-27 10:06:40.275537+00
de87666c-9822-460c-8459-af8e90a99ea3;Siapa yang Datang ke Pemakamanku Saat Aku Mati Nanti? Copy 2;;Indonesia;Kim Sang-hyun;Penerbit Haru;Paperback;On-site and For Rent;10000.00;;;;Fiction;Japanese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
debd4dcc-af67-4bd0-a1b7-5caca235475d;Winarta;;Indonesia;Basuki Gunawan;Marjin Kiri;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
dec1fbb2-05a6-4ba8-b058-4e6b54eb0e09;Merahnya Merah;;Indonesia;Iwan Simatupang;Indonesia Tera;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Realisme Sosial""]";0;2025-05-27 10:06:40.275537+00
dee8f9f4-9d3c-452f-b71b-c7073111c115;How to Read the Qur'an;;Inggris;Carl W. Ernst;Edinburgh University Press;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
df0622e2-2816-4979-ae70-e2cbab299305;White Nights;;Inggris;Fyodor Dostoyevsky;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;World Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
df0aa669-948f-45de-a5d3-1b88491346ca;Di Bawah Lindungan Ka'bah;;Indonesia;Hamka;Bulan Bintang;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
df0d44d7-3bbe-48e0-97f8-727fdd785115;To Room Nineteen;;Inggris;Doris Lessing;Harper Collins;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
df0f7145-0a9e-4008-8750-37e608ff4fdc;Serious Money: Walking Plutocratic London;;Inggris;Caroline Knowles;Penguin Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
df43b59d-5fba-4904-be6a-a725d90b2397;Kotagede;;Inggris;Revianto Budi Santosa;Gramedia;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Travel;0.00;;;0;2025-05-27 10:06:40.275537+00
df712174-4454-412c-a84e-bec2735bb084;Filosofi Kopi;;Indonesia;Dee Lestari;Truedee books & Gagasmedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
df763cec-2b6b-4eee-a7f2-93257e831bb9;Labor of Love: The Invention of Dating;;Inggris;Moira Weigel;FSG;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
df8e8065-8209-4fb6-8b04-e315807c7ada;A Guide Book To Find Yourself;;Indonesia;Luc Diana;Penerbit Briliant;Paperback;On-site and For Rent;10000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
df927196-4f6a-415b-a877-d28a887d9132;A Map of Days;;Inggris;Ransom Riggs;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;"[""Paranormal""]";0;2025-05-27 10:06:40.275537+00
df98ed5a-d157-49b2-aa68-c541c573fc94;Soft and Weak like Water;;Inggris;Park Yang-Woo;Gwangju Biennale Foundation;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Arts & Architecture;0.00;;;0;2025-05-27 10:06:40.275537+00
df9e2bcf-ad3c-4c66-8b51-713e0be578f5;Duh, Katanya Aku Harus Bekerja Keras;;Indonesia;Ha Wan;Haru;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Self Improvement""]";0;2025-05-27 10:06:40.275537+00
dfa21d48-6480-406f-be45-95e1f844f571;Swing Time;;Inggris;Zadie Smith;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;Colonialism, Race, Class (Fict.);0.00;;;0;2025-05-27 10:06:40.275537+00
dfa26aa5-cae5-444d-ac55-d24559fb23dc;Peradaban Tionghoa Selayang Pandang;;Indonesia;Nio joe Lan;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
e042bc36-abe5-43dd-94f5-9a3698adde79;Tafseer of the Verse of Salat & Salam;;Inggris;Abdul Raheem Limbada;The FPCM;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;"[""Islam""]";0;2025-05-27 10:06:40.275537+00
e0912794-dc65-4875-b764-20990db1bef9;Mankind: The Story of All of Us;;Inggris;Pamela D. Toler;Running press;Paperback;On-Site Only;0.00;;;;Nonfiction;History;0.00;;"[""Sociology""]";0;2025-05-27 10:06:40.275537+00
e0933583-70b4-489d-87fa-5e10d41be8e0;Epigrams of Oscar Wilde;;Inggris;Oscar Wilde;Wordsworth Reference Series;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
e0b47863-36a0-4ba2-bb86-81390514edad;The Anticapitalist Book of Fashion;;Inggris;Tansy E. Hoskins;Pluto Press;Paperback;On-Site Only;0.00;;;;Nonfiction;Critiques on Capitalism;0.00;;;0;2025-05-27 10:06:40.275537+00
e0fa4e9f-270d-48d2-9380-c69cb08d29f1;An Intimate History of Humanity;;Inggris;Theodore Zeldin;Vintage;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Philosophy""]";0;2025-05-27 10:06:40.275537+00
e0ffeab1-9338-4490-8f90-9a24ea16fd83;100 Ideas That Changed Art;;Inggris;Michael Bird;Laurence King Publishing;Paperback;On-Site Only;0.00;;;;Nonfiction;Arts & Architecture;0.00;;;0;2025-05-27 10:06:40.275537+00
e127bf63-51ff-4fc4-bd51-a8f1d37ec5e6;Nusantara;;Indonesia;Bernard H. M. Vlekke;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Imperialism""]";0;2025-05-27 10:06:40.275537+00
e12faa96-b855-4502-a936-d519bb3afb0f;Kuntowijoyo: Karya dan Dunianya;;Indonesia;Wan Anwar;Grasindo;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
e1416cc3-b75d-4293-902c-2fc1c1466b00;The Boy, The Mole, The Fox and The Horse;;Inggris;Charlie Mackesy;Harper One;Hardcover;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;;0;2025-05-27 10:06:40.275537+00
e1553322-3d5d-4b1f-8421-afdbb7ab451d;Lupus - Bangun Dong Lupus!;;Indonesia;Hilman;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Young Adult""]";0;2025-05-27 10:06:40.275537+00
e19857ad-6935-4084-9256-a988d3de6988;The Orange and Other Poems;;Inggris;Wendy Cope;Faber;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Literary Criticalism;0.00;;;0;2025-05-27 10:06:40.275537+00
e1a749c9-fe1b-4224-adce-3e3d6a891054;Passion Without Creation is Nothing: Career Starter Pack for Students;;Inggris;Rene Suhardono;Kompas;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Personal Development""]";0;2025-05-27 10:06:40.275537+00
e1b76df2-7de9-41a1-a7a1-ba9175d2c7b6;Milkman;;Inggris;Anna Burns;Faber & Faber;Paperback;On-site and For Rent;20000.00;;;;Fiction;Historical Fiction;0.00;;;0;2025-05-27 10:06:40.275537+00
e1b94a8d-4509-47c8-b013-794795a8fd32;Writers & Lovers;;Inggris;Lily King;Grove Press;;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
e1c78f65-57be-4ddf-9226-1dd00fbaed4f;TEMPO Akal Bulus Makelar Kasus;;Indonesia;Anonim;TEMPO;Paperback;On-Site Only;0.00;;;;Nonfiction;Magazine & Zine;0.00;;;0;2025-05-27 10:06:40.275537+00
e20d787d-f0d4-4064-a770-c6c8814c5781;Home Sweet Loan;;Indonesia;Almira Bastari;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
e23ee411-e71a-4cab-84af-71e496310412;Company of One - Why Staying Small is the Next Big Thing for Business;;Inggris;Paul Jarvis;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
e242b822-b38f-42d6-ba14-2d8818ec3890;Orang Makan Orang - Kibul-Kibul Budaya Politik;;Indonesia;Seno Gumira Ajidarma;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Pujangga Baru""]";0;2025-05-27 10:06:40.275537+00
e2589cea-95cd-43b9-beb0-4054bbffce21;The Memory Police;;Indonesia;Yoko Ogawa;PT Gramedia Pustaka Utama;Paperback;On-site and For Rent;10000.00;;;;Fiction;Japanese Literature;0.00;;"[""Romance""]";0;2025-05-27 10:06:40.275537+00
e25d863c-87e4-4207-b27e-bba600908ac8;Dunia Sophie Novel Grafis Filsafat: Dari Socrates hingga Galileo;;Indonesia;Jostein Gaarder;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Arts & Architecture;0.00;;"[""Arts""]";0;2025-05-27 10:06:40.275537+00
e280ad02-f215-4874-a0fb-0e7f1cc106c3;Why Nations Fail: The Origins of Power, Prosperity, and Poverty;;Inggris;Daron Acemoğlu, James A. Robinson;Currency;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Economics""]";0;2025-05-27 10:06:40.275537+00
